payment_id,student_id,course_id,enrollment_id,amount,payment_date,payment_method,status
PAY00982,STU0284,CRS007,ENR01297,14.99,2024-09-09,Stripe,Successful
PAY00983,STU0284,CRS028,ENR01298,24.99,2023-10-19,Credit Card,Successful
PAY00984,STU0284,CRS012,ENR01299,19.99,2023-07-29,Credit Card,Successful
PAY00985,STU0284,CRS017,ENR01300,24.99,2023-04-29,PayPal,Successful
PAY00986,STU0284,CRS032,ENR01301,14.99,2023-10-01,Credit Card,Successful
PAY00987,STU0284,CRS024,ENR01302,19.99,2024-09-27,UPI,Successful
PAY00988,STU0286,CRS027,ENR01307,19.99,2022-12-30,PayPal,Successful
PAY00989,STU0286,CRS034,ENR01308,9.99,2024-12-11,Bank Transfer,Successful
PAY00990,STU0286,CRS033,ENR01309,24.99,2024-04-22,UPI,Successful
PAY00991,STU0286,CRS002,ENR01310,14.99,2024-12-21,UPI,Successful
PAY00992,STU0286,CRS011,ENR01311,9.99,2023-12-29,PayPal,Successful
PAY00993,STU0286,CRS018,ENR01312,24.99,2022-11-17,Credit Card,Successful
PAY00994,STU0286,CRS009,ENR01313,29.99,2024-04-22,Bank Transfer,Successful
PAY00995,STU0286,CRS019,ENR01314,79.99,2023-08-06,Stripe,Successful
PAY00996,STU0287,CRS011,ENR01315,9.99,2023-12-15,Credit Card,Successful
PAY00997,STU0287,CRS015,ENR01316,49.99,2024-10-14,Stripe,Successful
PAY00998,STU0288,CRS016,ENR01317,14.99,2024-08-08,Stripe,Successful
PAY00999,STU0289,CRS021,ENR01318,19.99,2024-09-18,Credit Card,Successful
PAY01000,STU0289,CRS006,ENR01319,79.99,2024-05-10,Credit Card,Successful
PAY01001,STU0289,CRS036,ENR01320,49.99,2024-08-11,Credit Card,Successful
PAY01002,STU0289,CRS017,ENR01321,24.99,2024-11-13,Stripe,Successful
PAY01003,STU0289,CRS009,ENR01322,29.99,2024-09-25,PayPal,Successful
PAY01004,STU0289,CRS027,ENR01323,19.99,2024-06-23,UPI,Successful
PAY01005,STU0291,CRS019,ENR01327,79.99,2023-03-08,Bank Transfer,Successful
PAY01006,STU0291,CRS002,ENR01328,14.99,2023-04-03,UPI,Successful
PAY01007,STU0291,CRS020,ENR01329,79.99,2024-07-14,Bank Transfer,Successful
PAY01008,STU0292,CRS001,ENR01330,49.99,2024-10-09,Credit Card,Successful
PAY01009,STU0292,CRS039,ENR01331,79.99,2024-06-05,Bank Transfer,Successful
PAY01010,STU0292,CRS007,ENR01332,14.99,2024-04-05,Credit Card,Successful
PAY01011,STU0293,CRS006,ENR01333,79.99,2024-09-09,Bank Transfer,Successful
PAY01012,STU0293,CRS013,ENR01334,79.99,2024-12-17,Credit Card,Successful
PAY01013,STU0293,CRS009,ENR01335,29.99,2024-07-19,Bank Transfer,Successful
PAY01014,STU0293,CRS031,ENR01336,49.99,2024-10-07,UPI,Successful
PAY01015,STU0293,CRS029,ENR01337,14.99,2024-09-29,UPI,Successful
PAY01016,STU0293,CRS011,ENR01338,9.99,2024-12-15,UPI,Successful
PAY01017,STU0294,CRS008,ENR01339,19.99,2023-03-14,Stripe,Successful
PAY01018,STU0294,CRS015,ENR01340,49.99,2022-02-03,PayPal,Successful
PAY01019,STU0294,CRS007,ENR01341,14.99,2022-08-13,Bank Transfer,Successful
PAY01020,STU0295,CRS028,ENR01342,24.99,2023-06-17,UPI,Successful
PAY01021,STU0295,CRS010,ENR01343,49.99,2023-12-02,Credit Card,Successful
PAY01022,STU0295,CRS020,ENR01344,79.99,2021-11-11,PayPal,Successful
PAY01023,STU0296,CRS010,ENR01345,49.99,2024-10-31,Stripe,Successful
PAY01024,STU0296,CRS025,ENR01346,79.99,2024-07-13,UPI,Successful
PAY01025,STU0296,CRS029,ENR01347,14.99,2024-09-04,UPI,Successful
PAY01026,STU0296,CRS031,ENR01348,49.99,2024-11-07,PayPal,Successful
PAY01027,STU0296,CRS005,ENR01349,14.99,2024-12-28,UPI,Successful
PAY01028,STU0296,CRS008,ENR01350,19.99,2024-09-21,Bank Transfer,Successful
PAY01029,STU0297,CRS035,ENR01351,14.99,2024-04-07,Credit Card,Successful
PAY01030,STU0297,CRS040,ENR01352,49.99,2024-08-26,Credit Card,Successful
PAY01031,STU0297,CRS015,ENR01353,49.99,2024-03-24,PayPal,Successful
PAY01032,STU0297,CRS025,ENR01354,79.99,2024-07-22,UPI,Successful
PAY01033,STU0297,CRS006,ENR01355,79.99,2024-06-26,PayPal,Successful
PAY01034,STU0297,CRS027,ENR01356,19.99,2024-04-23,PayPal,Successful
PAY01035,STU0297,CRS034,ENR01357,9.99,2024-09-03,UPI,Successful
PAY01036,STU0297,CRS038,ENR01358,9.99,2024-08-31,Credit Card,Successful
PAY01037,STU0298,CRS039,ENR01359,79.99,2023-10-17,PayPal,Successful
PAY01038,STU0298,CRS011,ENR01360,9.99,2024-02-02,Bank Transfer,Successful
PAY01039,STU0298,CRS002,ENR01361,14.99,2024-06-01,Stripe,Successful
PAY01040,STU0298,CRS010,ENR01362,49.99,2024-10-27,Credit Card,Successful
PAY01041,STU0298,CRS024,ENR01363,19.99,2024-05-19,Credit Card,Successful
PAY01042,STU0298,CRS037,ENR01364,29.99,2024-01-24,UPI,Successful
PAY01043,STU0298,CRS006,ENR01365,79.99,2024-10-06,Bank Transfer,Successful
PAY01044,STU0298,CRS016,ENR01366,14.99,2024-04-20,Stripe,Successful
PAY01045,STU0299,CRS028,ENR01367,24.99,2023-12-12,UPI,Successful
PAY01046,STU0299,CRS011,ENR01368,9.99,2024-03-20,Bank Transfer,Successful
PAY01047,STU0299,CRS018,ENR01369,24.99,2024-03-06,UPI,Successful
PAY01048,STU0299,CRS006,ENR01370,79.99,2023-10-27,UPI,Successful
PAY01049,STU0300,CRS004,ENR01371,79.99,2023-03-20,Bank Transfer,Successful
PAY01050,STU0300,CRS024,ENR01372,19.99,2024-11-07,PayPal,Successful
PAY01051,STU0300,CRS028,ENR01373,24.99,2023-06-17,Bank Transfer,Successful
PAY01052,STU0302,CRS016,ENR01375,14.99,2024-06-03,Bank Transfer,Successful
PAY01053,STU0303,CRS003,ENR01376,99.99,2024-01-20,UPI,Successful
PAY01054,STU0303,CRS004,ENR01377,79.99,2023-10-25,Credit Card,Successful
PAY01055,STU0303,CRS021,ENR01378,19.99,2023-09-05,Bank Transfer,Successful
PAY01056,STU0303,CRS006,ENR01379,79.99,2022-05-21,Credit Card,Successful
PAY01057,STU0303,CRS020,ENR01380,79.99,2023-12-18,Stripe,Successful
PAY01058,STU0303,CRS001,ENR01381,49.99,2022-09-22,Credit Card,Successful
PAY01059,STU0303,CRS023,ENR01382,19.99,2023-02-13,PayPal,Successful
PAY01060,STU0303,CRS019,ENR01383,79.99,2022-09-21,Bank Transfer,Successful
PAY01061,STU0304,CRS029,ENR01384,14.99,2023-01-20,UPI,Successful
PAY01062,STU0304,CRS009,ENR01385,29.99,2023-08-12,PayPal,Successful
PAY01063,STU0304,CRS022,ENR01386,14.99,2024-07-13,Credit Card,Successful
PAY01064,STU0304,CRS019,ENR01387,79.99,2022-12-26,Credit Card,Successful
PAY01065,STU0304,CRS024,ENR01388,19.99,2024-05-04,Stripe,Successful
PAY01066,STU0304,CRS028,ENR01389,24.99,2023-05-25,Credit Card,Successful
PAY01067,STU0305,CRS030,ENR01390,24.99,2024-05-19,PayPal,Successful
PAY01068,STU0305,CRS017,ENR01391,24.99,2024-03-12,Credit Card,Successful
PAY01069,STU0305,CRS031,ENR01392,49.99,2024-07-13,UPI,Successful
PAY01070,STU0308,CRS007,ENR01397,14.99,2023-04-19,PayPal,Successful
PAY01071,STU0308,CRS019,ENR01398,79.99,2023-12-10,Credit Card,Successful
PAY01072,STU0308,CRS025,ENR01399,79.99,2023-10-31,Bank Transfer,Successful
PAY01073,STU0309,CRS007,ENR01400,14.99,2023-09-24,UPI,Successful
PAY01074,STU0309,CRS006,ENR01401,79.99,2023-01-29,Credit Card,Successful
PAY01075,STU0309,CRS012,ENR01402,19.99,2023-06-13,PayPal,Successful
PAY01076,STU0309,CRS040,ENR01403,49.99,2024-07-09,Credit Card,Successful
PAY01077,STU0309,CRS026,ENR01404,9.99,2024-01-07,UPI,Successful
PAY01078,STU0309,CRS028,ENR01405,24.99,2023-01-31,UPI,Successful
PAY01079,STU0309,CRS013,ENR01406,79.99,2023-05-26,Credit Card,Successful
PAY01080,STU0309,CRS036,ENR01407,49.99,2023-06-03,UPI,Successful
PAY01081,STU0311,CRS001,ENR01415,49.99,2022-08-15,UPI,Successful
PAY01082,STU0311,CRS010,ENR01416,49.99,2023-01-15,UPI,Successful
PAY01083,STU0311,CRS030,ENR01417,24.99,2024-12-11,UPI,Successful
PAY01084,STU0311,CRS039,ENR01418,79.99,2024-02-04,Credit Card,Successful
PAY01085,STU0311,CRS032,ENR01419,14.99,2022-11-30,UPI,Successful
PAY01086,STU0311,CRS021,ENR01420,19.99,2024-04-03,Bank Transfer,Successful
PAY01087,STU0312,CRS014,ENR01421,49.99,2022-01-29,Credit Card,Successful
PAY01088,STU0312,CRS023,ENR01422,19.99,2024-10-14,UPI,Successful
PAY01089,STU0312,CRS040,ENR01423,49.99,2024-04-15,Stripe,Successful
PAY01090,STU0312,CRS013,ENR01424,79.99,2022-08-16,UPI,Successful
PAY01091,STU0312,CRS001,ENR01425,49.99,2024-01-30,UPI,Successful
PAY01092,STU0312,CRS024,ENR01426,19.99,2024-02-16,Bank Transfer,Successful
PAY01093,STU0312,CRS035,ENR01427,14.99,2022-07-18,Credit Card,Successful
PAY01094,STU0313,CRS040,ENR01428,49.99,2023-10-11,Bank Transfer,Successful
PAY01095,STU0314,CRS029,ENR01429,14.99,2024-11-10,Stripe,Successful
PAY01096,STU0314,CRS033,ENR01430,24.99,2023-12-17,Credit Card,Successful
PAY01097,STU0315,CRS031,ENR01431,49.99,2024-07-08,UPI,Successful
PAY01098,STU0315,CRS008,ENR01432,19.99,2023-12-13,Bank Transfer,Successful
PAY01099,STU0315,CRS023,ENR01433,19.99,2024-05-03,UPI,Successful
PAY01100,STU0315,CRS030,ENR01434,24.99,2024-11-18,Credit Card,Successful
PAY01101,STU0316,CRS024,ENR01435,19.99,2023-05-31,UPI,Successful
PAY01102,STU0316,CRS034,ENR01436,9.99,2022-09-17,Credit Card,Successful
PAY01103,STU0316,CRS039,ENR01437,79.99,2024-11-14,UPI,Successful
PAY01104,STU0317,CRS026,ENR01438,9.99,2021-12-19,PayPal,Successful
PAY01105,STU0317,CRS021,ENR01439,19.99,2023-11-27,Stripe,Successful
PAY01106,STU0317,CRS034,ENR01440,9.99,2024-03-06,Credit Card,Successful
PAY01107,STU0318,CRS028,ENR01441,24.99,2023-04-22,PayPal,Successful
PAY01108,STU0319,CRS040,ENR01442,49.99,2024-08-01,Bank Transfer,Successful
PAY01109,STU0320,CRS002,ENR01443,14.99,2023-04-19,UPI,Successful
PAY01110,STU0320,CRS009,ENR01444,29.99,2024-08-15,PayPal,Successful
PAY01111,STU0320,CRS030,ENR01445,24.99,2024-03-22,Bank Transfer,Successful
PAY01112,STU0320,CRS023,ENR01446,19.99,2022-10-22,PayPal,Successful
PAY01113,STU0320,CRS012,ENR01447,19.99,2022-09-22,PayPal,Successful
PAY01114,STU0320,CRS016,ENR01448,14.99,2023-07-24,UPI,Successful
PAY01115,STU0320,CRS015,ENR01449,49.99,2024-03-20,Stripe,Successful
PAY01116,STU0322,CRS018,ENR01458,24.99,2024-04-23,UPI,Successful
PAY01117,STU0322,CRS031,ENR01459,49.99,2024-05-31,Bank Transfer,Successful
PAY01118,STU0322,CRS013,ENR01460,79.99,2024-12-23,PayPal,Successful
PAY01119,STU0322,CRS006,ENR01461,79.99,2024-04-01,Stripe,Successful
PAY01120,STU0322,CRS023,ENR01462,19.99,2023-06-05,PayPal,Successful
PAY01121,STU0324,CRS014,ENR01471,49.99,2023-09-26,Credit Card,Successful
PAY01122,STU0324,CRS030,ENR01472,24.99,2024-03-24,UPI,Successful
PAY01123,STU0324,CRS037,ENR01473,29.99,2024-07-26,Stripe,Successful
PAY01124,STU0324,CRS021,ENR01474,19.99,2023-03-18,Stripe,Successful
PAY01125,STU0324,CRS015,ENR01475,49.99,2023-11-02,Stripe,Successful
PAY01126,STU0324,CRS005,ENR01476,14.99,2024-04-24,Credit Card,Successful
PAY01127,STU0325,CRS030,ENR01477,24.99,2024-01-30,Bank Transfer,Successful
PAY01128,STU0326,CRS022,ENR01478,14.99,2024-12-25,UPI,Successful
PAY01129,STU0327,CRS018,ENR01479,24.99,2024-09-24,Bank Transfer,Successful
PAY01130,STU0327,CRS021,ENR01480,19.99,2024-05-17,UPI,Successful
PAY01131,STU0327,CRS023,ENR01481,19.99,2024-12-08,Stripe,Successful
PAY01132,STU0327,CRS026,ENR01482,9.99,2024-12-31,PayPal,Successful
PAY01133,STU0327,CRS006,ENR01483,79.99,2024-05-17,Credit Card,Successful
PAY01134,STU0329,CRS029,ENR01490,14.99,2024-06-18,Credit Card,Successful
PAY01135,STU0329,CRS008,ENR01491,19.99,2024-06-10,Credit Card,Successful
PAY01136,STU0329,CRS034,ENR01492,9.99,2024-07-25,PayPal,Successful
PAY01137,STU0329,CRS038,ENR01493,9.99,2024-03-06,Credit Card,Successful
PAY01138,STU0329,CRS016,ENR01494,14.99,2024-05-16,PayPal,Successful
PAY01139,STU0329,CRS031,ENR01495,49.99,2024-10-02,Bank Transfer,Successful
PAY01140,STU0329,CRS032,ENR01496,14.99,2024-10-16,UPI,Successful
PAY01141,STU0330,CRS033,ENR01497,24.99,2022-11-18,UPI,Successful
PAY01142,STU0330,CRS007,ENR01498,14.99,2024-07-13,Stripe,Successful
PAY01143,STU0330,CRS009,ENR01499,29.99,2024-01-10,Bank Transfer,Successful
PAY01144,STU0331,CRS010,ENR01500,49.99,2024-01-05,Credit Card,Successful
PAY01145,STU0331,CRS030,ENR01501,24.99,2024-07-04,Bank Transfer,Successful
PAY01146,STU0333,CRS015,ENR01510,49.99,2024-02-13,Stripe,Successful
PAY01147,STU0333,CRS040,ENR01511,49.99,2024-09-15,Credit Card,Successful
PAY01148,STU0333,CRS026,ENR01512,9.99,2022-12-29,Stripe,Successful
PAY01149,STU0333,CRS007,ENR01513,14.99,2024-08-28,PayPal,Successful
PAY01150,STU0333,CRS018,ENR01514,24.99,2023-04-03,Credit Card,Successful
PAY01151,STU0334,CRS028,ENR01515,24.99,2023-11-21,UPI,Successful
PAY01152,STU0334,CRS022,ENR01516,14.99,2024-09-02,Credit Card,Successful
PAY01153,STU0334,CRS002,ENR01517,14.99,2023-10-24,PayPal,Successful
PAY01154,STU0334,CRS012,ENR01518,19.99,2023-09-11,Credit Card,Successful
PAY01155,STU0334,CRS017,ENR01519,24.99,2022-07-03,UPI,Successful
PAY01156,STU0334,CRS005,ENR01520,14.99,2024-04-13,Stripe,Successful
PAY01157,STU0334,CRS011,ENR01521,9.99,2023-03-31,Stripe,Successful
PAY01158,STU0334,CRS001,ENR01522,49.99,2024-03-19,Bank Transfer,Successful
PAY01159,STU0336,CRS040,ENR01531,49.99,2022-12-01,PayPal,Successful
PAY01160,STU0336,CRS008,ENR01532,19.99,2023-12-01,Stripe,Successful
PAY01161,STU0336,CRS028,ENR01533,24.99,2024-05-10,Stripe,Successful
PAY01162,STU0336,CRS030,ENR01534,24.99,2023-12-22,Credit Card,Successful
PAY01163,STU0336,CRS023,ENR01535,19.99,2023-03-21,UPI,Successful
PAY01164,STU0336,CRS019,ENR01536,79.99,2023-06-20,Credit Card,Successful
PAY01165,STU0337,CRS017,ENR01537,24.99,2023-09-29,Bank Transfer,Successful
PAY01166,STU0338,CRS006,ENR01538,79.99,2022-07-21,Stripe,Successful
PAY01167,STU0338,CRS018,ENR01539,24.99,2022-09-05,UPI,Successful
PAY01168,STU0338,CRS010,ENR01540,49.99,2023-10-27,Stripe,Successful
PAY01169,STU0339,CRS012,ENR01541,19.99,2024-03-17,Stripe,Successful
PAY01170,STU0339,CRS037,ENR01542,29.99,2024-03-15,Stripe,Successful
PAY01171,STU0339,CRS028,ENR01543,24.99,2024-06-10,UPI,Successful
PAY01172,STU0339,CRS021,ENR01544,19.99,2024-10-11,Bank Transfer,Successful
PAY01173,STU0339,CRS038,ENR01545,9.99,2024-08-19,Stripe,Successful
PAY01174,STU0340,CRS023,ENR01546,19.99,2023-05-20,Stripe,Successful
PAY01175,STU0340,CRS028,ENR01547,24.99,2022-05-19,PayPal,Successful
PAY01176,STU0340,CRS030,ENR01548,24.99,2024-07-02,Stripe,Successful
PAY01177,STU0340,CRS027,ENR01549,19.99,2021-04-27,PayPal,Successful
PAY01178,STU0340,CRS037,ENR01550,29.99,2023-04-13,Bank Transfer,Successful
PAY01179,STU0340,CRS038,ENR01551,9.99,2023-08-08,Credit Card,Successful
PAY01180,STU0340,CRS002,ENR01552,14.99,2022-07-15,Credit Card,Successful
PAY01181,STU0340,CRS034,ENR01553,9.99,2022-11-21,Bank Transfer,Successful
PAY01182,STU0341,CRS022,ENR01554,14.99,2024-11-03,PayPal,Successful
PAY01183,STU0341,CRS004,ENR01555,79.99,2024-05-14,PayPal,Successful
PAY01184,STU0341,CRS008,ENR01556,19.99,2024-06-23,Credit Card,Successful
PAY01185,STU0341,CRS033,ENR01557,24.99,2024-09-25,Credit Card,Successful
PAY01186,STU0341,CRS039,ENR01558,79.99,2024-02-24,Bank Transfer,Successful
PAY01187,STU0341,CRS014,ENR01559,49.99,2024-03-10,Bank Transfer,Successful
PAY01188,STU0341,CRS034,ENR01560,9.99,2024-09-04,UPI,Successful
PAY01189,STU0341,CRS010,ENR01561,49.99,2024-09-24,Bank Transfer,Successful
PAY01190,STU0342,CRS040,ENR01562,49.99,2023-08-24,PayPal,Successful
PAY01191,STU0342,CRS029,ENR01563,14.99,2024-01-23,Bank Transfer,Successful
PAY01192,STU0342,CRS008,ENR01564,19.99,2024-02-23,Stripe,Successful
PAY01193,STU0342,CRS028,ENR01565,24.99,2023-11-12,Stripe,Successful
PAY01194,STU0342,CRS010,ENR01566,49.99,2024-05-09,UPI,Successful
PAY01195,STU0345,CRS021,ENR01579,19.99,2021-08-14,Credit Card,Successful
PAY01196,STU0345,CRS015,ENR01580,49.99,2021-09-06,Bank Transfer,Successful
PAY01197,STU0345,CRS016,ENR01581,14.99,2024-10-23,Stripe,Successful
PAY01198,STU0345,CRS007,ENR01582,14.99,2021-11-16,PayPal,Successful
PAY01199,STU0345,CRS012,ENR01583,19.99,2024-11-05,PayPal,Successful
PAY01200,STU0345,CRS025,ENR01584,79.99,2022-09-09,Stripe,Successful
PAY01201,STU0345,CRS027,ENR01585,19.99,2022-07-15,Bank Transfer,Successful
PAY01202,STU0345,CRS005,ENR01586,14.99,2022-05-08,Credit Card,Successful
PAY01203,STU0346,CRS003,ENR01587,99.99,2024-08-06,Stripe,Successful
PAY01204,STU0346,CRS009,ENR01588,29.99,2024-04-14,Bank Transfer,Successful
PAY01205,STU0346,CRS001,ENR01589,49.99,2024-09-21,UPI,Successful
PAY01206,STU0346,CRS024,ENR01590,19.99,2024-09-23,PayPal,Successful
PAY01207,STU0347,CRS029,ENR01591,14.99,2024-01-25,PayPal,Successful
PAY01208,STU0347,CRS028,ENR01592,24.99,2024-07-04,Credit Card,Successful
PAY01209,STU0348,CRS015,ENR01593,49.99,2024-06-20,PayPal,Successful
PAY01210,STU0348,CRS004,ENR01594,79.99,2024-04-29,Bank Transfer,Successful
PAY01211,STU0348,CRS035,ENR01595,14.99,2024-10-11,Bank Transfer,Successful
PAY01212,STU0348,CRS022,ENR01596,14.99,2024-01-02,Bank Transfer,Successful
PAY01213,STU0348,CRS002,ENR01597,14.99,2024-08-01,Credit Card,Successful
PAY01214,STU0348,CRS040,ENR01598,49.99,2023-12-20,Credit Card,Successful
PAY01215,STU0348,CRS019,ENR01599,79.99,2024-02-13,Credit Card,Successful
PAY01216,STU0348,CRS017,ENR01600,24.99,2024-04-02,Bank Transfer,Successful
PAY01217,STU0349,CRS023,ENR01601,19.99,2022-05-18,Bank Transfer,Successful
PAY01218,STU0350,CRS036,ENR01602,49.99,2023-07-02,UPI,Successful
PAY01219,STU0350,CRS031,ENR01603,49.99,2024-07-23,Stripe,Successful
PAY01220,STU0351,CRS002,ENR01604,14.99,2024-05-21,Credit Card,Successful
PAY01221,STU0351,CRS004,ENR01605,79.99,2024-03-25,UPI,Successful
PAY01222,STU0351,CRS013,ENR01606,79.99,2024-08-19,Credit Card,Successful
PAY01223,STU0351,CRS035,ENR01607,14.99,2023-11-29,Stripe,Successful
PAY01224,STU0352,CRS013,ENR01608,79.99,2023-11-09,UPI,Successful
PAY01225,STU0352,CRS022,ENR01609,14.99,2023-09-22,PayPal,Successful
PAY01226,STU0352,CRS028,ENR01610,24.99,2023-10-04,Stripe,Successful
PAY01227,STU0352,CRS004,ENR01611,79.99,2023-09-20,PayPal,Successful
PAY01228,STU0352,CRS016,ENR01612,14.99,2024-06-01,Credit Card,Successful
PAY01229,STU0352,CRS015,ENR01613,49.99,2023-10-24,Stripe,Successful
PAY01230,STU0353,CRS029,ENR01614,14.99,2024-05-19,Bank Transfer,Successful
PAY01231,STU0353,CRS020,ENR01615,79.99,2024-05-06,Credit Card,Successful
PAY01232,STU0353,CRS024,ENR01616,19.99,2024-06-16,Bank Transfer,Successful
PAY01233,STU0353,CRS036,ENR01617,49.99,2024-08-26,Bank Transfer,Successful
PAY01234,STU0355,CRS020,ENR01622,79.99,2024-03-19,UPI,Successful
PAY01235,STU0355,CRS006,ENR01623,79.99,2023-02-07,Credit Card,Successful
PAY01236,STU0355,CRS004,ENR01624,79.99,2023-10-12,Credit Card,Successful
PAY01237,STU0355,CRS018,ENR01625,24.99,2023-12-15,Bank Transfer,Successful
PAY01238,STU0355,CRS025,ENR01626,79.99,2023-04-14,Bank Transfer,Successful
PAY01239,STU0355,CRS032,ENR01627,14.99,2024-07-02,Credit Card,Successful
PAY01240,STU0355,CRS002,ENR01628,14.99,2022-09-06,Stripe,Successful
PAY01241,STU0356,CRS028,ENR01629,24.99,2024-08-17,Stripe,Successful
PAY01242,STU0356,CRS037,ENR01630,29.99,2024-05-31,Stripe,Successful
PAY01243,STU0356,CRS039,ENR01631,79.99,2024-10-07,Bank Transfer,Successful
PAY01244,STU0356,CRS034,ENR01632,9.99,2024-09-05,Bank Transfer,Successful
PAY01245,STU0356,CRS017,ENR01633,24.99,2024-04-24,Stripe,Successful
PAY01246,STU0356,CRS011,ENR01634,9.99,2024-07-18,UPI,Successful
PAY01247,STU0356,CRS025,ENR01635,79.99,2024-04-22,UPI,Successful
PAY01248,STU0356,CRS030,ENR01636,24.99,2024-08-07,Credit Card,Successful
PAY01249,STU0358,CRS003,ENR01642,99.99,2023-09-16,Bank Transfer,Successful
PAY01250,STU0358,CRS036,ENR01643,49.99,2024-09-09,Credit Card,Successful
PAY01251,STU0358,CRS015,ENR01644,49.99,2024-05-24,Credit Card,Successful
PAY01252,STU0358,CRS004,ENR01645,79.99,2024-01-07,UPI,Successful
PAY01253,STU0358,CRS017,ENR01646,24.99,2023-10-14,PayPal,Successful
PAY01254,STU0358,CRS039,ENR01647,79.99,2023-09-20,UPI,Successful
PAY01255,STU0359,CRS031,ENR01648,49.99,2023-02-27,Credit Card,Successful
PAY01256,STU0359,CRS019,ENR01649,79.99,2022-08-22,Bank Transfer,Successful
PAY01257,STU0359,CRS002,ENR01650,14.99,2024-05-07,Bank Transfer,Successful
PAY01258,STU0359,CRS011,ENR01651,9.99,2024-05-04,Bank Transfer,Successful
PAY01259,STU0359,CRS024,ENR01652,19.99,2022-06-08,UPI,Successful
PAY01260,STU0359,CRS003,ENR01653,99.99,2024-06-24,Credit Card,Successful
PAY01261,STU0360,CRS037,ENR01654,29.99,2024-07-10,Credit Card,Successful
PAY01262,STU0360,CRS033,ENR01655,24.99,2024-09-18,Bank Transfer,Successful
PAY01263,STU0360,CRS036,ENR01656,49.99,2024-04-01,Stripe,Successful
PAY01264,STU0360,CRS027,ENR01657,19.99,2023-09-12,Stripe,Successful
PAY01265,STU0361,CRS030,ENR01658,24.99,2024-05-30,Stripe,Successful
PAY01266,STU0361,CRS021,ENR01659,19.99,2023-11-25,Stripe,Successful
PAY01267,STU0361,CRS008,ENR01660,19.99,2024-09-14,UPI,Successful
PAY01268,STU0361,CRS016,ENR01661,14.99,2024-11-21,PayPal,Successful
PAY01269,STU0362,CRS027,ENR01662,19.99,2023-07-11,Stripe,Successful
PAY01270,STU0362,CRS038,ENR01663,9.99,2023-02-15,PayPal,Successful
PAY01271,STU0362,CRS009,ENR01664,29.99,2024-05-29,PayPal,Successful
PAY01272,STU0362,CRS039,ENR01665,79.99,2024-01-25,Bank Transfer,Successful
PAY01273,STU0363,CRS007,ENR01666,14.99,2024-09-14,UPI,Successful
PAY01274,STU0363,CRS009,ENR01667,29.99,2023-10-21,Stripe,Successful
PAY01275,STU0363,CRS003,ENR01668,99.99,2022-06-26,Bank Transfer,Successful
PAY01276,STU0363,CRS028,ENR01669,24.99,2022-06-03,Credit Card,Successful
PAY01277,STU0363,CRS002,ENR01670,14.99,2023-10-22,UPI,Successful
PAY01278,STU0363,CRS011,ENR01671,9.99,2024-04-05,PayPal,Successful
PAY01279,STU0363,CRS005,ENR01672,14.99,2024-09-03,Bank Transfer,Successful
PAY01280,STU0363,CRS039,ENR01673,79.99,2023-11-22,UPI,Successful
PAY01281,STU0364,CRS029,ENR01674,14.99,2023-10-07,Bank Transfer,Successful
PAY01282,STU0364,CRS012,ENR01675,19.99,2024-12-12,Stripe,Successful
PAY01283,STU0364,CRS033,ENR01676,24.99,2023-11-29,PayPal,Successful
PAY01284,STU0364,CRS018,ENR01677,24.99,2022-05-02,PayPal,Successful
PAY01285,STU0364,CRS007,ENR01678,14.99,2024-07-06,Bank Transfer,Successful
PAY01286,STU0364,CRS015,ENR01679,49.99,2023-11-11,Stripe,Successful
PAY01287,STU0365,CRS032,ENR01680,14.99,2024-12-13,Stripe,Successful
PAY01288,STU0365,CRS029,ENR01681,14.99,2022-10-10,PayPal,Successful
PAY01289,STU0365,CRS015,ENR01682,49.99,2022-06-16,Bank Transfer,Successful
PAY01290,STU0365,CRS011,ENR01683,9.99,2023-11-20,UPI,Successful
PAY01291,STU0365,CRS019,ENR01684,79.99,2024-09-17,PayPal,Successful
PAY01292,STU0366,CRS037,ENR01685,29.99,2024-11-26,Credit Card,Successful
PAY01293,STU0366,CRS028,ENR01686,24.99,2024-05-12,Stripe,Successful
PAY01294,STU0366,CRS029,ENR01687,14.99,2023-11-11,Credit Card,Successful
PAY01295,STU0366,CRS034,ENR01688,9.99,2024-03-27,PayPal,Successful
PAY01296,STU0366,CRS009,ENR01689,29.99,2024-10-04,Stripe,Successful
PAY01297,STU0367,CRS033,ENR01690,24.99,2023-07-05,Credit Card,Successful
PAY01298,STU0367,CRS005,ENR01691,14.99,2024-10-02,PayPal,Successful
PAY01299,STU0367,CRS021,ENR01692,19.99,2024-08-14,Stripe,Successful
PAY01300,STU0367,CRS003,ENR01693,99.99,2024-04-17,Stripe,Successful
PAY01301,STU0367,CRS028,ENR01694,24.99,2023-05-06,PayPal,Successful
PAY01302,STU0367,CRS007,ENR01695,14.99,2022-12-26,Bank Transfer,Successful
PAY01303,STU0367,CRS034,ENR01696,9.99,2024-09-08,Stripe,Successful
PAY01304,STU0367,CRS038,ENR01697,9.99,2024-09-11,Stripe,Successful
PAY01305,STU0369,CRS019,ENR01706,79.99,2022-07-16,Credit Card,Successful
PAY01306,STU0370,CRS017,ENR01707,24.99,2024-01-31,PayPal,Successful
PAY01307,STU0370,CRS021,ENR01708,19.99,2023-10-02,Stripe,Successful
PAY01308,STU0370,CRS027,ENR01709,19.99,2024-05-10,PayPal,Successful
